name,image,category,sub_category,sub_category_id
"Phyto 9 Daily Nourishing Day Cream For Ultra Dry Hair, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/618059162039-350x350.jpg,Hair Care,Hair Styling,2
"Phyto Defrisant Botanical Relaxing Hair Balm, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/618059165023.jpg,Hair Care,Hair Styling,2
"Phyto Keratin Repair Thermal Protection Spray, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/618059104404-216x350.jpg,Hair Care,Hair Styling,2
"Phyto Keratine Extreme Hair Cream, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3338221000484-268x350.jpg,Hair Care,Hair Styling,2
"Phyto Lightweight Hydrating Oil For Dry&Fine Hair, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3338221000378-350x350.jpg,Hair Care,Hair Styling,2
"Strong Ville Extra Hair Nourishing Cream, 120Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6224001133480-320x350.jpg,Hair Care,Hair Styling,2
"Strong Ville Extra Hair Tonic Spray, 220Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008059936-350x350.jpg,Hair Care,Hair Styling,2
"Strong Ville Frizz Control Shampoo And Conditioner, 220Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008059813-350x350.jpg,Hair Care,Hair Styling,2
"Sunsilk Hair Oil Progressive Damage Reconstruction , 250 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6221048211539-254x350.jpg,Hair Care,Hair Styling,2
"Vatika Almond & Honey & Aloevera Hair Styling Cream, 140Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851859-350x350.jpg,Hair Care,Hair Styling,2
"Vatika Almond & Honey & Aloevera Hair Styling Cream, 210Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851866-350x350.jpg,Hair Care,Hair Styling,2
"Vatika Almond Honey Aloevera Hair Cream, 70Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851842-350x350.jpeg,Hair Care,Hair Styling,2
"Vatika Coconut Henna Almond Hair Cream, 140Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851880-350x350.jpg,Hair Care,Hair Styling,2
"Vatika Coconut Henna Almond Hair Cream, 210Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851897-350x350.jpg,Hair Care,Hair Styling,2
"Vatika Coconut Henna Almond Hair Cream, 70Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851873-350x312.jpg,Hair Care,Hair Styling,2
"Vatika Damaged Hair Repair Oil Replacement, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007939697-213x350.jpg,Hair Care,Hair Styling,2
"Vatika Hair Fall Control Oil Replacement, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007939703-215x350.jpg,Hair Care,Hair Styling,2
"Vatika Henna & Almond Hair Styling Cream, 140Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6291069655018.jpg,Hair Care,Hair Styling,2
"Vatika Henna Almond Cream, 210Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851019-350x350.jpg,Hair Care,Hair Styling,2
"Vatika Lemon & Tea Tree & Almond Anti Dandruff Hair Styling Cream, 140Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6291069654516-350x350.jpg,Hair Care,Hair Styling,2
"Vatika Lemon & Tea Tree & Almond Anti Dandruff Hair Styling Cream, 210Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851026-350x350.jpg,Hair Care,Hair Styling,2
"Vatika Olive Cactus Cream, 140Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6291069655117-350x350.jpg,Hair Care,Hair Styling,2
"Vatika Olive Cactus Cream, 210Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851033-350x350.jpg,Hair Care,Hair Styling,2
"Vatika Smooth & Silky Oil Replacement, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007939680-212x350.jpg,Hair Care,Hair Styling,2
"Villa Borghini Color Protector Hair Cream, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8034097431944-350x200.jpg,Hair Care,Hair Styling,2
"Villa Borghini Keratin Style, 125 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8034097432064-350x350.jpg,Hair Care,Hair Styling,2
"Villa Borghini Mono-Dose Restoring Serum, 12X15 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/285703-350x331.jpg,Hair Care,Hair Styling,2
"Vividol Reviving Hair Cream,100Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6224000437404-350x272.jpg,Hair Care,Hair Styling,2
Wet Brush Blue Squirts Mini Detangler,https://www.yodawy.com/wp-content/uploads/2021/02/736658989984-350x350.jpg,Hair Care,Hair Styling,2
Wet Brush Happy Hair Detangler,https://www.yodawy.com/wp-content/uploads/2021/02/736658991918-160x350.jpg,Hair Care,Hair Styling,2
Wet Brush Paddle Detangler,https://www.yodawy.com/wp-content/uploads/2021/02/736658987980-350x350.jpg,Hair Care,Hair Styling,2
Wet Brush Pink Squirts Mini Detangler,https://www.yodawy.com/wp-content/uploads/2021/02/736658989953-350x350.jpg,Hair Care,Hair Styling,2
"Zero Frizz Keratin Corrective Hair Serum, 148Ml",https://www.yodawy.com/wp-content/uploads/2021/02/819933010273-350x350.jpg,Hair Care,Hair Styling,2
"Zero Frizz Simply Stunning, Leave In Conditioner, 237Ml",https://www.yodawy.com/wp-content/uploads/2021/02/819933011423-1-350x350.jpg,Hair Care,Hair Styling,2
"Zero Frizz Triple Butter Correcttive Serum, 148Ml",https://www.yodawy.com/wp-content/uploads/2021/02/819933010662-160x350.jpg,Hair Care,Hair Styling,2
"Zero Frizz Triple Butter Glossing Spray, 148Ml",https://www.yodawy.com/wp-content/uploads/2021/02/819933010679-205x350.jpg,Hair Care,Hair Styling,2
"Diplona Top10 Fiber Gum  Hair Cream, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4003583103003-350x350.jpg,Hair Care,Hair Care,3
"Diplona Top10 Matt Gum Hair Cream, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4003583103027.jpg,Hair Care,Hair Care,3
"Energy Armada Extra Hold Hair Styling Gel, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5285003145490-350x350.jpg,Hair Care,Hair Care,3
"Enliven Extreme Hold Hair Gel For Men, 250Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321274-350x350.jpg,Hair Care,Hair Care,3
"Enliven Extreme Hold Hair Gel For Men, 500Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321137-350x350.jpg,Hair Care,Hair Care,3
"Enliven Ultimate Hold Hair Gel, 500Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321557-350x350.jpg,Hair Care,Hair Care,3
"Enliven Ultimate Vit B5 Hair Gel, 250Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321533-350x350.jpg,Hair Care,Hair Care,3
"Enliven Wet Hold Hair Gel For Men, 250Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321267-350x350.jpg,Hair Care,Hair Care,3
"Enliven Wet Hold Hair Gel, 500Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321120-350x350.jpg,Hair Care,Hair Care,3
"Hair Code Extra Hold Blue Cream, Hair Gel, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/276666-350x350.jpg,Hair Care,Hair Care,3
"Hair Code Fresh Style Wet Look Blue, Hair Gel, 185Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224001031106-271x350.jpg,Hair Care,Hair Care,3
"Hair Code Fresh Style Wet Look Blue, Hair Gel, 250Ml",https://www.yodawy.com/wp-content/uploads/2021/02/280597-271x350.jpg,Hair Care,Hair Care,3
"Hair Code Gel Wet Look Blue, 160Ml",https://www.yodawy.com/wp-content/uploads/2021/02/276667-280x350.jpg,Hair Care,Hair Care,3
"Hair Code Gel, Green Mega Hold, 160Ml",https://www.yodawy.com/wp-content/uploads/2021/02/276668-245x350.jpg,Hair Care,Hair Care,3
"Hair Code Mega Hold Green Gel, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224001031526.jpg,Hair Care,Hair Care,3
"Hair Code Spike Mega Hold Hair Gel Green, 250Ml",https://www.yodawy.com/wp-content/uploads/2021/02/280596-267x350.jpg,Hair Care,Hair Care,3
"Hair Code Wet Look Blue Gel, 300Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008731245-350x348.jpg,Hair Care,Hair Care,3
"Hair Code Wet Look Blue Hair Gel, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224001031519-280x350.jpg,Hair Care,Hair Care,3
"Hair Code Wet Look Blue Jar Gel, 100Ml",https://www.yodawy.com/wp-content/uploads/2021/02/278890-350x350.jpeg,Hair Care,Hair Care,3
"Hair Fashion Strong Fixation Hair Gel, 500Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3800156003521-350x350.jpg,Hair Care,Hair Care,3
"Man Look Wet Look Blue Hair Gel, 125Gm",https://www.yodawy.com/wp-content/uploads/2021/02/285726-184x350.jpg,Hair Care,Hair Care,3
"Man Look Wet Look Blue Hair Gel, 250Gm",https://www.yodawy.com/wp-content/uploads/2021/02/285729-184x350.jpg,Hair Care,Hair Care,3
"Palmers Styling Mega Hold Vitamin E Gel, 150Gm",https://www.yodawy.com/wp-content/uploads/2021/02/10181066184-239x350.jpg,Hair Care,Hair Care,3
"Palmers Styling Strong Hold Vitamin E Gel, 150Gm",https://www.yodawy.com/wp-content/uploads/2021/02/10181066177-253x350.jpg,Hair Care,Hair Care,3
"Vatika Spike Up 6 , Strong Hold Hair Gel, 185Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851620-350x350.jpg,Hair Care,Hair Care,3
"Vatika Spike Up 6 Strong Hold Gel, 250Ml",https://www.yodawy.com/wp-content/uploads/2021/02/2701389-350x350.jpg,Hair Care,Hair Care,3
"Vatika Splash Effect 3 Wet Look Gel, 250Ml",https://www.yodawy.com/wp-content/uploads/2021/02/2701388-350x350.jpeg,Hair Care,Hair Care,3
"Vatika Splash Effect 3, Wet Look Hair Gel, 185Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851637-350x350.jpg,Hair Care,Hair Care,3
"Vital Care 10 Extreme Hold,  Volume And Luster Shining Gel, 300Ml",https://www.yodawy.com/wp-content/uploads/2021/02/39571015182-208x350.jpg,Hair Care,Hair Care,3
"Vital Care 10+ , Mega Mega Hold Gel, 300Ml",https://www.yodawy.com/wp-content/uploads/2021/02/39571010187-350x350.jpg,Hair Care,Hair Care,3
"Vital Care 4 , Extra Body Styling Gel, 300Ml",https://www.yodawy.com/wp-content/uploads/2021/02/39571014185-350x350.jpg,Hair Care,Hair Care,3
"Vital Care 8,  Super Hold Styling Gel, 300Ml",https://www.yodawy.com/wp-content/uploads/2021/02/39571016189-227x350.jpg,Hair Care,Hair Care,3
"Vital Care 9, Volume And Luster Shining Gel, 300Ml",https://www.yodawy.com/wp-content/uploads/2021/02/39571019180-202x350.jpg,Hair Care,Hair Care,3
"(Buy 1 Get 1 Free) Trix Energizing Shampoo For Hair Loss, 200 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008838081.jpg,Hair Care,Shampoo,4
"(Buy 1 Get 1) Cleo Grow Antidandruff shampoo, 200 Ml + 2 Free Samples",https://www.yodawy.com/wp-content/uploads/2020/12/202005110556-350x350.jpg,Hair Care,Shampoo,4
"Anivagene Woman Fortifying & Energizing Shampoo, 200Ml",https://www.yodawy.com/wp-content/uploads/woocommerce-placeholder.png,Hair Care,Shampoo,4
"Aroma Fresh, Calendula Shampoo For Normal Hair, 400M",https://www.yodawy.com/wp-content/uploads/2021/02/3800013527771-350x350.jpg,Hair Care,Shampoo,4
"Aroma Fresh, Egg Shampoo For Damaged Hair, 400 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3800013528877-350x350.jpg,Hair Care,Shampoo,4
"Aroma Fresh, Nettle Shampoo For Greasy Hair, 400 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3800013527573-350x350.jpg,Hair Care,Shampoo,4
"Atrakta Dandr-Of Shampoo Anti-Dandruff And Prevents Flakes Appearence, 250 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007384381-301x350.jpg,Hair Care,Shampoo,4
"Atrakta Re Force Hair Strengthens The Hair Against Seasonal Fall Shampoo, 250Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007384398-350x350.jpg,Hair Care,Shampoo,4
"Babe Anti hair loss shampoo, 250ML",https://www.yodawy.com/wp-content/uploads/2020/12/202006100209-350x350.jpg,Hair Care,Shampoo,4
"Babe Extra Mild Shampoo, 250ML",https://www.yodawy.com/wp-content/uploads/2020/12/202006100101-350x350.jpg,Hair Care,Shampoo,4
"Batiste Fresh Dry Shampoo For All Hair Types, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5010724527450-350x350.jpg,Hair Care,Shampoo,4
"Beesline Daily Use Shampoo,100 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018000632-350x350.jpg,Hair Care,Shampoo,4
"Bio Balance Lavender Shampoo For All Hair Types, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700316.jpg,Hair Care,Shampoo,4
"Bio Balance Organic Aloe Vera shampoo Sulfate Free, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700347-350x350.jpg,Hair Care,Shampoo,4
"Bio Balance Organic Aloe Vera shampoo Sulfate Free, 180 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700361-350x350.jpg,Hair Care,Shampoo,4
"Bio Balance Organic Aloe Vera shampoo Sulfate Free, 330Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700187.jpg,Hair Care,Shampoo,4
"Bio Balance Organic Citrus Shampoo Sulfate Free, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700330.jpg,Hair Care,Shampoo,4
"Bio Balance Organic Citrus Shampoo Sulfate Free, 330Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700170-350x350.jpg,Hair Care,Shampoo,4
"Bio Balance Organic Lavender Shampoo Sulfate Free, 180 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700378-220x350.jpg,Hair Care,Shampoo,4
"Bio Balance Organic Lavender Shampoo Sulfate Free, 330Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700156.jpg,Hair Care,Shampoo,4
"Bio Balance Organic Pomegranate Shampoo Sulphate Free, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700323.jpg,Hair Care,Shampoo,4
"Bio Balance Pomegranate Shampoo For Weak & Colored Hair, 330Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700163.jpg,Hair Care,Shampoo,4
"Bio Balance Shampoo-Pomegranate Shampoo For Weak Hair, 180 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700392-350x350.jpg,Hair Care,Shampoo,4
"Bioblas anti-hair loss Shampoo For Colored And Highlighted Hair, 360 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/202005101243-350x350.jpeg,Hair Care,Shampoo,4
"Bioblas Botanic Oils Olive Oil Shampoo, 360 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8680512626060-350x350.jpeg,Hair Care,Shampoo,4
"Bionike Defence Anti Dandruff Shampoo, 125Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8029041161114-310x350.png,Hair Care,Shampoo,4
"Bionike Defence Dermo Soothing Gentle Shampoo, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8029041161213-350x350.jpg,Hair Care,Shampoo,4
"Blends Anti Frizz Shampoo For Split Ends, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008311874-350x350.jpg,Hair Care,Shampoo,4
"Blends Everyday Moisture Shampoo For Very Dry Hair, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008311867-350x350.jpg,Hair Care,Shampoo,4
"Blends Extra Volume Shampoo For Fine Hair, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008311843-350x350.jpg,Hair Care,Shampoo,4
"Blends Rich&Smooth Shampoo For Damaged Hair, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008311829-350x350.jpg,Hair Care,Shampoo,4
"Blends Silky Soft Shampoo For Dry Hair, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008311850-350x350.jpg,Hair Care,Shampoo,4
"Blends Thermal Protection Shampoo For Colored Hair, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008311836-350x350.jpg,Hair Care,Shampoo,4
"Blends Total Repair Shampoo For Weak Hair, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008311812-350x350.jpg,Hair Care,Shampoo,4
"Chi Deep Brilliance Optimum Moisture Shampoo, 355 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/633911778722-350x350.jpg,Hair Care,Shampoo,4
"Chi Enviro Smoothing Shampoo, 355 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/633911709955-155x350.jpg,Hair Care,Shampoo,4
"Chi Keratin Reconstructing Shampoo, 355Ml",https://www.yodawy.com/wp-content/uploads/2021/02/633911728857-350x350.jpg,Hair Care,Shampoo,4
"Chi Power Plus Exfoliate Shampoo, 355M",https://www.yodawy.com/wp-content/uploads/2021/02/633911789261.jpg,Hair Care,Shampoo,4
"Chi Rose Hip Oil Coloring Nurture Protecting Shampoo, 340 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/633911772744-350x350.jpeg,Hair Care,Shampoo,4
"Clear Men Deep Cleanse Shampoo, 190Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6221048234507-152x350.jpg,Hair Care,Shampoo,4
"Clear Men Deep Cleanse Shampoo, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6221048234514-350x350.jpeg,Hair Care,Shampoo,4
"Clear Men Hair Fall Defense Shampoo, 190Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6221048230103-350x350.jpeg,Hair Care,Shampoo,4
"Clear Men Legend CR7 Shampoo, 180ML",https://www.yodawy.com/wp-content/uploads/2020/12/6221155081537-209x350.jpg,Hair Care,Shampoo,4
"Clear Men Legend CR7 Shampoo, 360ML",https://www.yodawy.com/wp-content/uploads/2020/12/6221155081520-350x350.jpg,Hair Care,Shampoo,4
"Clear Men Legend CR7 Shampoo, 600ML",https://www.yodawy.com/wp-content/uploads/2020/12/6221155081544-339x350.jpg,Hair Care,Shampoo,4
"Clear Scalp For Strong Hair Growth Shampoo, 180Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6221155054128.jpg,Hair Care,Shampoo,4
"Clear Scalp For Strong Hair Growth Shampoo, 360Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6221155054104.jpg,Hair Care,Shampoo,4
"Clear Shampoo For Women Soft And Shiny, 180Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6221048236372-275x350.jpg,Hair Care,Shampoo,4
Cleo Grow Energizing & Hydrating Shampoo + Cleo Guard Anti-Dandruff shampoo (Free) + 4 Free Samples,https://www.yodawy.com/wp-content/uploads/2020/12/8-1-1-350x350.jpg,Hair Care,Shampoo,4
"Dabur Amla Keratin Cream Shampoo For Damaged Hair, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007939000-331x350.jpg,Hair Care,Shampoo,4
"Dabur Amla Keratin Cream Shampoo For Damaged Hair, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007939017.jpg,Hair Care,Shampoo,4
"Dabur Amla Snake Oil Cream Shampoo, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007939055-207x350.jpg,Hair Care,Shampoo,4
"Dabur Amla Vitamin Cream Shampoo For Normal Hair, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007939024-350x350.jpg,Hair Care,Shampoo,4
"Dabur Amla Vitamin Cream Shampoo For Normal Hair, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224007939031-350x350.jpg,Hair Care,Shampoo,4
"Dabur Vatika Anti Dandruff Refreshing Lemon Shampoo, 190Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6291069652000-216x350.jpg,Hair Care,Shampoo,4
"Dabur Vatika Anti Dandruff Refreshing Lemon Shampoo, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6291069652017-216x350.jpg,Hair Care,Shampoo,4
"Dabur Vatika Nourish & Protect Shampoo, 190Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5022496001946-130x350.jpg,Hair Care,Shampoo,4
"Dabur Vatika Nourish & Protect Shampoo, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6291069652536-144x350.jpg,Hair Care,Shampoo,4
"Dove Shampoo Daily Care, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6281006437944-350x350.png,Hair Care,Shampoo,4
"Dove Shampoo Nourishing Oil, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6281006439276-350x350.png,Hair Care,Shampoo,4
"Dove Shampoo Nourishing Oil, 600Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6281006439290.jpg,Hair Care,Shampoo,4
"Ducray Anaphase Hairloss Shampoo, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3282779227728-320x350.jpg,Hair Care,Shampoo,4
"Ducray Kertyol P.S.O Flaky Scalp Shampoo, 125 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3282779235501-158x350.png,Hair Care,Shampoo,4
